Element Number	Equivalent (von-Mises) Stress (psi)
6107	2.4021
6108	1.4282
6109	1.9344
6110	1.6028
6111	1.0891
6112	1.3834
6113	0.32251
6114	0.37574
6115	0.33808
6116	0.29972
6117	0.20982
6118	0.21965
6119	0.27338
6120	0.33132
6121	0.14703
6122	0.13862
6123	0.33829
6124	0.25909
6125	0.19487
6126	0.20609
6127	0.27303
6128	0.16701
6129	0.26866
6130	3.6486
6131	3.2723
6132	3.055
6133	2.718
6134	3.036
6135	2.8047
6136	3.5016
6137	3.8182
6138	2.4481
6139	2.7374
6140	2.5676
6141	3.4033
6142	3.0984
6143	3.0942
6144	3.2305
6145	3.5255
6146	3.2743
6147	3.7154
6148	8.232
6149	8.8528
6150	9.2812
6151	9.3975
6152	8.4724
6153	8.8202
6154	8.8871
6155	7.9569
6156	7.8809
6157	7.645
6158	8.2699
6159	0.27123
6160	0.1867
6161	0.18216
6162	0.29022
6163	0.28324
6164	0.1267
6165	0.20803
6166	0.49107
6167	0.46105
6168	0.48216
6169	0.60609
6170	0.64452
6171	0.64822
6172	0.62148
6173	0.4032
6174	0.39925
6175	0.31753
6176	0.63093
6177	0.26575
6178	0.38669
6179	0.47215
6180	3.5218
6181	3.2453
6182	2.3868
6183	3.0667
6184	2.3421
6185	4.1057
6186	4.4887
6187	2.2087
6188	2.0762
6189	2.2881
6190	2.9124
6191	2.0956
6192	1.9544
6193	2.4062
6194	3.2759
6195	4.1906
6196	4.6147
6197	3.0225
6198	3.6777
6199	0.96347
6200	0.97901
6201	1.1315
6202	1.198
6203	1.6009
6204	1.5306
6205	1.095
6206	1.1021
6207	1.1395
6208	0.98698
6209	1.0757
6210	1.2374
6211	0.52628
6212	0.59526
6213	0.43031
6214	0.43242
6215	0.3319
6216	0.64051
6217	0.66902
6218	0.4934
6219	0.3861
6220	0.55499
6221	0.56543
6222	0.59051
6223	0.43778
6224	0.38912
6225	0.52213
6226	0.47021
6227	0.2401
6228	0.19977
6229	0.2596
6230	0.27006
6231	0.56431
6232	0.35708
6233	0.32154
6234	0.30338
6235	0.3261
6236	0.40156
6237	0.46546
6238	0.49952
6239	0.44422
6240	0.46205
6241	0.50811
6242	0.31922
6243	0.33529
6244	0.2436
6245	0.26167
6246	11.185
6247	11.176
6248	10.722
6249	10.542
6250	10.825
6251	10.545
6252	10.751
6253	11.177
6254	10.474
6255	10.545
6256	10.266
6257	10.551
6258	10.751
6259	10.335
6260	10.263
6261	10.554
6262	11.065
6263	11.085
6264	10.713
6265	11.085
6266	10.456
6267	10.673
6268	10.457
6269	10.641
6270	10.416
6271	10.798
6272	10.577
6273	11.065
6274	11.066
6275	10.675
6276	10.201
6277	10.351
6278	10.796
6279	10.577
6280	10.47
6281	10.47
6282	10.169
6283	10.228
6284	1.1991
6285	1.2244
6286	1.0681
6287	1.0856
6288	1.2804
6289	1.3082
6290	1.3563
6291	1.4504
6292	1.3633
6293	1.4479
6294	1.0293
6295	1.3287
6296	1.3967
6297	1.3682
6298	1.1787
6299	1.0211
6300	1.3616
6301	2.4964
6302	2.0456
6303	3.3992
6304	1.9508
6305	2.6574
6306	2.7247
6307	3.9897
6308	1.6808
6309	2.438
6310	4.2692
6311	3.1464
6312	0.79166
6313	0.78552
6314	0.86204
6315	0.76412
6316	0.87821
6317	1.0145
6318	0.85572
6319	0.95694
6320	1.0048
6321	0.90598
6322	1.056
6323	1.0324
6324	18.795
6325	17.843
6326	18.143
6327	18.964
6328	15.248
6329	17.198
6330	18.039
6331	17.864
6332	15.643
6333	19.272
6334	18.441
6335	17.198
6336	18.038
6337	19.023
6338	18.46
6339	15.262
6340	19.178
6341	17.32
6342	17.32
6343	7.3465
6344	8.4453
6345	8.2919
6346	9.6729
6347	9.862
6348	11.381
6349	11.275
6350	9.4434
6351	9.4396
6352	12.075
6353	12.948
6354	13.095
6355	11.861
6356	10.567
6357	13.024
6358	13.061
6359	12.283
6360	3.0064
6361	3.1498
6362	2.5774
6363	2.536
6364	2.088
6365	2.2169
6366	2.1894
6367	2.9504
6368	3.6774
6369	2.2793
6370	2.9715
6371	2.8603
6372	3.4478
6373	3.0477
6374	2.9505
6375	1.9706
6376	2.079
6377	2.368
6378	2.1949
6379	2.2231
6380	3.3428
6381	3.4566
6382	3.4044
6383	2.4143
6384	2.3044
6385	2.8123
6386	3.3425
6387	3.3415
6388	2.4273
6389	3.3415
6390	3.0116
6391	3.0221
6392	2.4049
6393	2.2455
6394	2.5957
6395	2.1375
6396	2.1215
6397	2.9257
6398	2.8373
6399	2.3507
6400	2.2103
6401	2.5755
6402	2.0768
6403	1.4694
6404	1.7199
6405	2.4753
6406	2.6901
6407	1.9705
6408	2.3696
6409	2.1953
6410	2.4118
6411	1.8131
6412	2.462
6413	1.9522
6414	1.6997
6415	1.49
6416	2.6564
6417	2.223
6418	2.6773
6419	2.8632
6420	0.81043
6421	0.69447
6422	0.98129
6423	0.83073
6424	0.45724
6425	0.47574
6426	0.84944
6427	0.73266
6428	0.45311
6429	0.44178
6430	0.62964
6431	0.65061
6432	0.80368
6433	0.55368
6434	0.47519
6435	0.51409
6436	0.62128
6437	2.4913
6438	2.911
6439	2.4404
6440	2.4326
6441	2.7389
6442	2.9251
6443	3.1939
6444	2.4426
6445	2.3391
6446	2.8027
6447	2.2264
6448	2.2001
6449	2.2088
6450	2.1558
6451	2.7322
6452	2.372
6453	2.4683
6454	2.0123
6455	2.5996
6456	1.8112
6457	1.0753
6458	2.6955
6459	2.3125
6460	2.1691
6461	1.7405
6462	2.5727
6463	2.223
6464	1.2645
6465	1.1591
6466	2.6049
6467	2.7063
6468	2.4156
6469	1.276
6470	2.0626
6471	1.0237
6472	1.0305
6473	1.1491
6474	1.5143
6475	1.4282
6476	1.7728
6477	1.7229
6478	1.0301
6479	1.086
6480	1.5609
6481	1.7546
6482	1.8687
6483	1.6354
6484	1.2864
6485	1.5975
6486	1.7651
6487	1.2994
6488	1.1952
6489	1.3951
6490	1.5133
6491	3.3684
6492	3.9264
6493	4.1617
6494	4.6524
6495	4.0735
6496	4.8498
6497	4.4092
6498	3.8179
6499	4.2717
6500	3.4335
6501	3.6728
6502	5.1386
6503	5.0759
6504	4.6592
6505	4.2771
6506	4.4515
6507	4.7455
6508	4.5407
6509	4.9002
6510	5.3108
6511	5.4834
6512	5.6754
6513	2.4134
6514	2.463
6515	2.57
6516	2.0879
6517	2.3145
6518	2.6001
6519	2.1846
6520	1.7173
6521	1.4302
6522	2.5232
6523	2.3958
6524	1.9963
6525	1.5967
6526	0.77377
6527	0.85905
6528	0.92247
6529	0.89971
6530	1.1276
6531	1.1849
6532	0.87158
6533	0.86457
6534	0.97058
6535	1.131
6536	1.0246
6537	1.2357
6538	0.99655
6539	1.0247
6540	0.99124
6541	0.99381
6542	0.9793
6543	1.1181
6544	1.0774
6545	1.0132
6546	1.0641
6547	1.0233
6548	1.4858
6549	1.4222
6550	1.5852
6551	1.4939
6552	1.6002
6553	1.643
6554	1.5782
6555	1.674
6556	1.3986
6557	1.495
6558	1.64
6559	1.1077
6560	0.94876
6561	1.1096
6562	0.96679
6563	1.1261
6564	0.98369
6565	1.3461
6566	1.5944
6567	1.4723
6568	1.1911
6569	0.35478
6570	0.22786
6571	0.2672
6572	6.5266e-002
6573	5.7382e-002
6574	5.2343e-002
6575	3.7558
6576	4.1535
6577	4.1853
6578	5.2809
6579	4.6802
6580	4.2613
6581	3.5994
6582	3.5289
6583	4.4564
6584	5.1478
6585	8.3232
6586	4.6487
6587	4.7949
6588	6.3489
6589	4.8973
6590	4.6903
6591	4.8985
6592	4.6922
6593	4.1934
6594	3.8601
6595	4.1395
6596	3.6277
6597	3.967
6598	4.1928
6599	3.8621
6600	3.4543
6601	3.6
6602	3.7729
6603	3.7753
6604	4.2194
6605	4.1399
6606	4.2207
6607	3.9737
6608	3.4995
6609	1.5825
6610	1.7203
6611	2.0233
6612	1.9123
6613	1.8015
6614	1.7017
6615	1.634
6616	1.7448
6617	2.4233
6618	2.5131
6619	1.8179
6620	1.7298
6621	1.8946
6622	1.8145
6623	2.1342
6624	2.4963
6625	2.9593
6626	2.9596
6627	1.7502
6628	1.7907
6629	2.2722
6630	1.8317
6631	2.0192
6632	2.2416
6633	2.3616
6634	2.567
6635	2.58
6636	7.0065
6637	6.7678
6638	7.0063
6639	6.7676
6640	4.9982
6641	5.2373
6642	4.9984
6643	5.2363
6644	6.7822
6645	6.5479
6646	6.7822
6647	6.548
6648	6.0748
6649	5.8874
6650	5.2901
6651	5.5209
6652	5.5382
6653	6.0082
6654	6.0756
6655	5.9271
6656	5.2918
6657	5.5206
6658	6.1085
6659	6.0079
6660	6.1085
6661	5.926
6662	1.9659
6663	2.0142
6664	1.7731
6665	1.3408
6666	1.6635
6667	2.2398
6668	2.6731
6669	1.9161
6670	2.2468
6671	2.4917
6672	2.5024
6673	2.4202
6674	4.2459
6675	3.5653
6676	4.7946
6677	2.5911
6678	3.5463
6679	4.2452
6680	2.9279
6681	3.6149
6682	3.1499
6683	3.8662
6684	4.7592
6685	2.3774
6686	3.1981
6687	2.6301
6688	3.9832
6689	3.203
6690	4.8156
6691	2.0392
6692	2.0559
6693	2.206
6694	2.2809
6695	1.8707
6696	1.8452
6697	1.8838
6698	1.9048
6699	2.0035
6700	2.2505
6701	2.0299
6702	2.0395
6703	1.8687
6704	1.8863
6705	1.9003
6706	2.2209
6707	2.1919
6708	2.2941
6709	2.1558
6710	2.1406
6711	2.2534
6712	2.1209
6713	5.8274
6714	5.9955
6715	5.8172
6716	5.9417
6717	5.0248
6718	5.0276
6719	4.0308
6720	3.6115
6721	5.2171
6722	5.5746
6723	4.891
6724	5.2213
6725	4.4167
6726	4.2164
6727	3.9009
6728	3.5513
6729	4.4123
6730	5.0966
6731	4.6203
6732	4.6887
6733	4.0083
6734	4.5424
6735	3.7718
6736	4.1156
6737	0.49672
6738	0.53236
6739	0.50236
6740	0.46958
6741	0.57861
6742	0.60271
6743	0.63946
6744	0.67732
6745	0.58748
6746	0.52924
6747	0.52722
6748	0.64017
6749	0.55862
6750	1.188
6751	1.0304
6752	1.894
6753	1.7354
6754	2.4007
6755	2.0395
6756	1.6465
6757	2.0142
6758	2.1245
6759	1.493
6760	2.2491
6761	2.3028
6762	2.048
6763	2.444
6764	2.2336
6765	2.6278
6766	2.489
6767	1.0409
6768	1.0221
6769	0.89485
6770	0.853
6771	1.1731
6772	1.4495
6773	1.4178
6774	1.2465
6775	1.2034
6776	1.5548
6777	1.5201
6778	0.84238
6779	1.2221
6780	1.3669
6781	1.4092
6782	0.98584
6783	1.1149
6784	0.99261
6785	0.71123
6786	0.21093
6787	0.43163
6788	0.71333
6789	0.74294
6790	0.25927
6791	0.2344
6792	0.25624
6793	1.0159
6794	0.89467
6795	0.58749
6796	1.087
6797	0.59728
6798	1.0235
6799	1.5508
6800	0.89564
6801	0.95171
6802	1.2215
6803	1.0212
6804	1.0919
6805	1.3002
6806	0.97851
6807	0.99582
6808	1.1594
6809	1.2121
6810	1.037
6811	0.94633
6812	0.97029
6813	0.96701
6814	0.94273
6815	1.3913
6816	1.0401
6817	1.0815
6818	1.0087
6819	1.1068
6820	1.0778
6821	0.66449
6822	0.69893
6823	0.71609
6824	0.66164
6825	0.62345
6826	0.67694
6827	0.60796
6828	0.62749
6829	0.68264
6830	0.87665
6831	0.86957
6832	2.9602
6833	2.6266
6834	3.8229
6835	3.3589
6836	2.6863
6837	3.0959
6838	4.3862
6839	4.1305
6840	2.6875
6841	3.0914
6842	4.1258
6843	4.1147
6844	3.2572
6845	3.5973
6846	3.5015
6847	3.5049
6848	3.2573
6849	4.1197
6850	3.9674
6851	3.9343
6852	3.9594
6853	3.922
6854	3.8569
6855	4.0445
6856	3.4487
6857	3.4359
6858	3.9736
6859	3.4705
6860	3.3118
6861	3.1324
6862	3.0151
6863	3.4062
6864	3.8189
6865	3.6065
6866	3.2697
6867	1.1319
6868	0.99407
6869	1.2121
6870	1.2856
6871	1.1173
6872	1.3665
6873	1.3574
6874	1.2567
6875	1.1719
6876	1.2538
6877	1.2217
6878	7.8115e-002
6879	0.10084
6880	7.6169e-002
6881	0.11349
6882	5.8791e-002
6883	4.128e-002
6884	4.3356e-002
6885	5.5833e-002
6886	8.7459e-002
6887	9.8282e-002
6888	4.5443e-002
6889	6.4958e-002
6890	5.1313e-002
6891	0.1265
6892	9.631e-002
6893	6.0914e-002
6894	6.2553e-002
6895	0.32925
6896	0.38015
6897	0.37101
6898	0.32795
6899	0.67037
6900	0.41212
6901	0.44918
6902	0.53163
6903	0.49431
6904	0.44768
6905	0.69133
6906	0.64769
6907	0.53122
6908	1.0972
6909	1.0655
6910	0.84428
6911	0.85032
6912	0.75591
6913	0.60514
6914	1.0428
6915	0.9619
6916	1.0004
6917	1.4439
6918	1.4801
6919	1.412
6920	1.3157
6921	0.73145
6922	0.72514
6923	1.0549
6924	1.3771
6925	0.78751
6926	0.66024
6927	0.85153
6928	1.0515
6929	0.85329
6930	0.75517
6931	6.142
6932	6.1416
6933	5.963
6934	5.7644
6935	5.9619
6936	6.6408
6937	6.6411
6938	6.8749
6939	6.6689
6940	7.1152
6941	6.8857
6942	7.1158
6943	6.8986
6944	6.2554
6945	6.2444
6946	6.8736
6947	6.656
6948	14.993
6949	13.764
6950	15.02
6951	16.774
6952	12.383
6953	13.611
6954	14.725
6955	16.777
6956	11.861
6957	12.922
6958	14.698
6959	11.275
6960	12.897
6961	12.348
6962	12.169
6963	12.443
6964	12.273
6965	12.109
6966	12.443
6967	12.275
6968	12.542
6969	12.439
6970	11.987
6971	12.105
6972	12.286
6973	11.986
6974	12.104
6975	12.368
6976	12.289
6977	11.939
6978	11.955
6979	12.095
6980	12.096
6981	11.941
6982	5.2724
6983	4.2885
6984	4.1522
6985	6.3136
6986	5.426
6987	6.368
6988	5.5116
6989	3.9311
6990	4.8115
6991	4.8244
6992	8.1775
6993	9.3132
6994	3.9737
6995	7.3264
6996	6.0949
6997	5.6636
6998	6.154
6999	8.4271
7000	8.0373
7001	5.3646
7002	0.3522
7003	0.40253
7004	0.44637
7005	0.4779
7006	0.42697
7007	0.42058
7008	0.45043
7009	0.47468
7010	0.3614
7011	0.46857
7012	0.50557
7013	0.53175
7014	0.44695
7015	0.45777
7016	2.4687
7017	2.4462
7018	2.3584
7019	2.3063
7020	2.3703
7021	2.3635
7022	2.0371
7023	2.1673
7024	2.1758
7025	2.1053
7026	2.1617
7027	2.0981
7028	2.0012
7029	2.3629
7030	2.2296
7031	2.153
7032	2.3017
7033	2.2388
7034	2.1384
7035	2.1599
7036	6.7223
7037	6.8318
7038	6.9398
7039	6.8353
7040	6.7122
7041	6.6084
7042	6.9281
7043	6.8189
7044	6.6834
7045	6.5043
7046	6.6214
7047	6.8167
7048	7.5295
7049	6.9706
7050	6.777
7051	7.0668
7052	5.5554
7053	6.2576
7054	7.2591
7055	5.9982
7056	5.3181
7057	6.5638
7058	5.8521
7059	7.4329
7060	6.4052
7061	7.7122
7062	7.7355
7063	7.0383
7064	6.3016
7065	6.4786
7066	5.779
7067	7.246
7068	5.1198
7069	4.702
7070	4.9773
7071	3.6762
7072	4.2448
7073	6.844
7074	5.9572
7075	7.4077
7076	4.0244
7077	3.9118
7078	4.4889
7079	6.3949
7080	4.2877
7081	5.7836
7082	1.1111
7083	0.99995
7084	1.7763
7085	2.1202
7086	1.4697
7087	1.8652
7088	1.953
7089	2.2463
7090	1.6188
7091	2.1091
7092	1.5868
7093	2.0471
7094	2.0831
7095	4.4603
7096	4.4851
7097	5.3282
7098	4.0154
7099	3.8957
7100	5.0018
7101	4.4556
7102	4.9007
7103	3.5149
7104	3.3192
7105	3.1417
7106	2.8612
7107	3.451
7108	3.283
7109	4.1114
7110	4.4947
7111	3.1736
7112	3.5737
7113	3.4648
7114	4.2742
7115	2.9677
7116	16.025
7117	16.263
7118	15.17
7119	15.414
7120	16.195
7121	15.168
7122	15.413
7123	14.32
7124	13.357
7125	13.298
7126	14.613
7127	13.406
7128	13.357
7129	15.318
7130	15.984
7131	14.798
7132	15.453
7133	14.612
7134	16.055
7135	14.801
7136	14.15
7137	15.318
7138	0.15202
7139	7.1567e-002
7140	0.19126
7141	0.10519
7142	8.0628e-002
7143	9.8784e-002
7144	0.13919
7145	0.14306
7146	7.4313e-002
7147	4.381e-002
7148	7.8352e-002
7149	7.0237e-002
7150	4.2387e-002
7151	5.9092e-002
7152	6.7624e-002
7153	7.0074e-002
7154	0.8877
7155	0.91183
7156	0.82792
7157	0.83992
7158	0.77625
7159	0.83325
7160	0.79062
7161	0.83476
7162	0.90719
7163	0.89736
7164	0.93106
7165	0.86983
7166	0.81719
7167	0.85619
7168	0.80535
7169	0.71348
7170	0.79147
7171	0.81245
7172	0.78156
7173	0.69736
7174	0.71697
7175	6.5099
7176	5.9465
7177	6.7836
7178	7.2777
7179	5.468
7180	5.1028
7181	5.9516
7182	6.8088
7183	5.9522
7184	5.3274
7185	3.3152
7186	2.9731
7187	4.6395
7188	2.2844
7189	2.385
7190	2.4122
7191	2.0454
7192	1.5397
7193	2.3871
7194	2.3862
7195	1.6308
7196	1.964
7197	1.5557
7198	1.1982
7199	1.2164
7200	1.4023
7201	1.4537
7202	2.1003
7203	2.1003
7204	1.0396
7205	1.407
7206	1.3343
7207	1.978
7208	1.0524
7209	6.6363
7210	6.6364
7211	6.8154
7212	6.5734
7213	6.2255
7214	6.0264
7215	6.2268
7216	6.188
7217	5.9651
7218	6.8161
7219	5.9474
7220	6.5743
7221	6.1352
7222	5.9592
7223	6.1894
7224	1.2229
7225	1.1161
7226	1.0888
7227	1.1602
7228	1.5909
7229	1.7317
7230	1.2045
7231	1.2839
7232	1.4908
7233	1.5923
7234	1.4494
7235	1.3315
7236	1.4263
7237	1.3361
7238	1.5455
7239	1.9097
7240	1.9781
7241	2.1078
7242	2.0714
7243	3.3706
7244	3.2762
7245	2.6977
7246	2.7813
7247	3.5643
7248	3.5805
7249	3.2874
7250	2.5285
7251	2.4231
7252	3.3155
7253	3.4078
7254	2.8688
7255	2.5404
7256	2.9571
7257	3.0247
7258	1.7897
7259	1.6446
7260	1.656
7261	1.4049
7262	1.7717
7263	1.6439
7264	1.1742
7265	1.6318
7266	1.7231
7267	1.1399
7268	1.5998
7269	1.3748
7270	1.4676
7271	1.134
7272	1.5623
7273	1.0455
7274	1.3568
7275	1.1638
7276	1.278
7277	0.97663
7278	1.0303
7279	11.509
7280	12.041
7281	11.608
7282	11.033
7283	12.792
7284	10.698
7285	10.583
7286	11.797
7287	11.5
7288	12.224
7289	12.3
7290	12.661
7291	10.704
7292	12.249
7293	11.49
7294	12.203
7295	0.95279
7296	0.99303
7297	1.1216
7298	1.0447
7299	1.018
7300	0.93121
7301	0.83184
7302	1.0425
7303	1.2634
7304	1.1799
7305	0.88352
7306	0.81709
7307	1.2209
7308	1.0963
7309	0.88751
7310	1.1548
7311	0.62831
7312	0.55388
7313	0.90326
7314	1.2094
7315	1.3827
7316	1.4103
7317	1.8208
7318	1.5874
7319	0.64373
7320	0.55284
7321	1.2881
7322	1.6452
7323	1.473
7324	1.1811
7325	0.88783
7326	1.0486
7327	3.76
7328	4.3046
7329	4.3888
7330	3.7801
7331	4.4604
7332	4.1775
7333	4.0482
7334	4.1255
7335	3.6893
7336	4.2136
7337	3.6416
7338	3.9055
7339	4.0868
7340	4.0235
7341	3.7184
7342	4.0052
7343	4.1652
7344	4.0212
7345	3.9834
7346	4.2409
7347	4.0726
7348	0.36081
7349	0.59349
7350	0.46475
7351	0.75984
7352	0.59581
7353	0.43431
7354	0.26977
7355	0.50928
7356	0.51607
7357	0.93802
7358	0.82113
7359	1.1608
7360	0.93263
7361	1.5619
7362	1.597
7363	0.42518
7364	0.97135
7365	1.0236
7366	0.69057
7367	0.7584
7368	1.2686
7369	1.0614
7370	1.1527
7371	1.2298
7372	1.0488
7373	1.6117
7374	1.5583
7375	1.5026
7376	1.7057
7377	1.7494
7378	1.0621
7379	1.1441
7380	0.94957
7381	1.1689
7382	1.2838
7383	1.3521
7384	1.146
7385	1.2829
7386	1.348
7387	1.4219
7388	2.1515
7389	2.1551
7390	1.9351
7391	1.9846
7392	1.8281
7393	1.7626
7394	1.7836
7395	1.3427
7396	1.4167
7397	1.5311
7398	1.6575
7399	1.5484
7400	1.5715
7401	1.8373
7402	1.3937
7403	1.4488
7404	1.5841
7405	1.3643
7406	1.3568
7407	1.3694
7408	1.4074
7409	1.5047
7410	1.5616
7411	0.72077
7412	0.76463
7413	1.1689
7414	0.70753
7415	1.1632
7416	0.98052
7417	0.52789
7418	1.5231
7419	1.2539
7420	0.35112
7421	0.2744
7422	0.51733
7423	0.75153
7424	0.62764
7425	0.71728
7426	0.8526
7427	0.92721
7428	1.1382
7429	0.71737
7430	0.61051
7431	1.2399
7432	0.65269
7433	1.0448
7434	1.0885
7435	0.58278
7436	1.171
7437	1.6833
7438	1.7664
7439	1.698
7440	1.5777
7441	1.9344
7442	1.7819
7443	1.6062
7444	1.6601
7445	1.9795
7446	1.6381
7447	1.7413
7448	2.0616
7449	1.4935
7450	1.6266
7451	1.5894
7452	1.6849
7453	1.7999
7454	2.089
7455	0.63813
7456	0.58971
7457	0.69912
7458	0.72693
7459	0.87223
7460	0.52004
7461	0.68777
7462	0.88576
7463	0.93368
7464	0.71755
7465	0.6432
7466	0.59906
7467	0.54157
7468	0.65602
7469	0.75105
7470	0.56656
7471	0.79746
7472	0.6629
7473	0.68947
7474	0.77947
7475	2.8204
7476	2.8982
7477	2.6808
7478	2.3081
7479	2.3763
7480	1.8254
7481	3.0641
7482	2.9034
7483	3.1855
7484	2.5683
7485	1.9708
7486	2.9642
7487	3.1456
7488	2.1897
7489	1.7236
7490	2.2281
7491	2.5705
7492	2.9934
7493	3.0262
7494	1.7816
7495	2.02
7496	2.0038
7497	3.2315
7498	2.503
7499	3.3086
7500	3.4814
7501	8.3791
7502	7.1599
7503	4.6139
7504	5.8674
7505	5.7205
7506	5.1388
7507	6.8808
7508	6.3045
7509	5.8641
7510	4.6954
7511	9.0593
7512	9.2146
7513	9.2156
7514	9.372
7515	5.0706
7516	6.8822
7517	6.3059
7518	8.0465
7519	5.9876
7520	4.8434
7521	5.9936
7522	7.3016
7523	7.3047
7524	4.9254
7525	5.5549
7526	5.1087
7527	4.744
7528	3.9946
7529	4.2452
7530	5.1825
7531	5.2678
7532	4.6998
7533	3.9993
7534	5.7327
7535	5.7042
7536	4.8002
7537	4.2167
7538	4.8047
7539	5.2833
7540	5.5849
7541	4.9256
7542	4.4384
7543	4.3823
7544	4.7209
7545	3.9167
7546	5.4771
7547	3.7698
7548	4.0071
7549	1.8242
7550	2.3017
7551	1.6549
7552	1.8798
7553	1.8194
7554	2.2359
7555	2.113
7556	2.3127
7557	1.9474
7558	1.7967
7559	1.6887
7560	1.7444
7561	2.1589
7562	2.4066
7563	1.7275
7564	2.0095
7565	1.641
7566	1.8255
7567	1.6921
7568	1.9615
7569	2.3873
7570	1.8237
7571	1.9404
7572	2.0963
7573	2.0334
7574	1.9593
7575	1.755
7576	1.7979
7577	1.9059
7578	1.9725
7579	1.7812
7580	1.9123
7581	2.4482
7582	1.9584
7583	1.8649
7584	1.8769
7585	1.95
7586	1.7341
7587	2.2119
7588	2.0075
7589	1.7304
7590	1.9317
7591	2.4985
7592	2.1102
7593	2.1558
7594	2.2086
7595	2.2965
7596	2.3335
7597	2.1665
7598	2.6225
7599	2.812
7600	2.9318
7601	2.706
7602	2.2451
7603	2.943
7604	2.6809
7605	1.7886
7606	1.8253
7607	2.2557
7608	2.3535
7609	3.5961
7610	3.6138
7611	2.2044
7612	2.12
7613	2.0939
7614	2.6533
7615	2.9091
7616	2.72
7617	3.5897
7618	2.728
7619	2.9604
7620	2.302
7621	2.6506
7622	3.0348
7623	2.8319
7624	3.215
7625	1.3752
7626	1.0965
7627	0.78704
7628	0.91886
7629	1.6542
7630	1.6128
7631	0.75855
7632	0.80791
7633	0.65621
7634	0.7202
7635	1.5306
7636	1.003
7637	3.9369
7638	5.3149
7639	2.5697
7640	3.1987
7641	3.3438
7642	4.4699
7643	5.5741
7644	3.0643
7645	3.952
7646	4.2457
7647	2.6658
7648	4.2414
7649	5.2155
7650	5.0438
7651	5.6635
7652	4.9591
7653	6.0115
7654	5.2719
7655	4.3015
7656	3.792
7657	5.7968
7658	5.4719
7659	3.3725
7660	6.2231
7661	4.8899
7662	6.5517
7663	4.9357
7664	0.83965
7665	0.89679
7666	0.91816
7667	0.78227
7668	0.81814
7669	0.82131
7670	0.87538
7671	0.85295
7672	0.94017
7673	0.98576
7674	0.72078
7675	0.72975
7676	0.80279
7677	0.86192
7678	0.91231
7679	0.75387
7680	0.93756
7681	0.89855
7682	0.70213
7683	0.65143
7684	0.65247
7685	0.84257
7686	7.9429
7687	7.5647
7688	6.4938
7689	7.7115
7690	7.4069
7691	7.3758
7692	7.5602
7693	6.5085
7694	5.6575
7695	7.551
7696	6.5338
7697	7.7143
7698	7.4047
7699	6.5974
7700	6.5952
7701	7.5439
7702	6.5399
7703	6.5848
7704	5.9513
7705	5.2693
7706	6.5788
7707	5.9423
7708	5.4434
7709	7.9105
7710	7.7137
7711	7.9161
7712	7.7192
7713	7.7162
7714	7.7274
7715	7.5334
7716	6.3972
7717	6.401
7718	7.5391
7719	7.5365
7720	6.8388
7721	7.0956
7722	7.0876
7723	6.8518
7724	6.3886
7725	6.8492
7726	6.84
7727	6.5953
7728	7.089
7729	6.8534
7730	7.0987
7731	3.9846
7732	4.2735
7733	3.9977
7734	4.0048
7735	4.4118
7736	4.6589
7737	4.3579
7738	4.6512
7739	4.6418
7740	5.1254
7741	5.3479
7742	5.35
7743	4.4308
7744	5.1968
7745	5.2072
7746	5.3805
7747	5.0628
7748	5.0788
7749	4.6792
7750	5.3689
7751	1.9944
7752	1.9701
7753	1.5348
7754	1.7479
7755	1.8144
7756	1.6921
7757	1.9122
7758	1.8443
7759	1.8006
7760	1.7062
7761	1.7343
7762	1.9334
7763	1.9543
7764	1.6934
7765	1.5316
7766	1.802
7767	1.9606
7768	1.9903
7769	1.6255
7770	1.771
7771	1.015
7772	1.1041
7773	1.0493
7774	1.1487
7775	0.93132
7776	1.0212
7777	1.1514
7778	1.2115
7779	0.9381
7780	0.92188
7781	0.86086
7782	1.0688
7783	1.1505
7784	1.179
7785	1.2175
7786	0.98025
7787	0.92851
7788	1.1181
7789	0.81123
7790	0.92126
7791	1.0643
7792	8.1882
7793	8.3539
7794	10.107
7795	9.576
7796	9.1496
7797	10.162
7798	9.592
7799	8.3481
7800	8.431
7801	9.3397
7802	9.7598
7803	9.0112
7804	10.098
7805	9.5794
7806	9.775
7807	8.6441
7808	8.9686
7809	8.4871
7810	8.9712
7811	9.0106
7812	0.89789
7813	0.82492
7814	0.96366
7815	0.85705
7816	1.0623
7817	0.9367
7818	0.95499
7819	0.82534
7820	1.2064
7821	1.0421
7822	1.1506
7823	0.90517
7824	0.847
7825	1.3902
7826	1.2421
7827	6.818
7828	6.5747
7829	5.9272
7830	6.1222
7831	5.9371
7832	7.0115
7833	6.7228
7834	5.9613
7835	6.1208
7836	5.9628
7837	6.1896
7838	5.9381
7839	5.7451
7840	6.818
7841	6.5757
7842	6.1913
7843	3.0787
7844	3.1907
7845	3.1568
7846	3.0981
7847	3.4555
7848	3.7329
7849	3.3523
7850	3.4543
7851	3.7526
7852	3.5761
7853	4.6528
7854	4.5236
7855	4.6233
7856	5.0303
7857	3.7446
7858	3.7888
7859	5.12
7860	5.6783
7861	4.0117
7862	4.7062
7863	5.2006
7864	4.5821
7865	1.7889
7866	1.0763
7867	1.1092
7868	1.2119
7869	1.5137
7870	1.1395
7871	1.6041
7872	1.2208
7873	3.9631
7874	4.2504
7875	3.8687
